year,exporter,flow,importer,resource,weight (kg),value (US$),exporterISO,importerISO,exporter continent,importer continent
2017,Angola,Export,USA,Gas,0.0,33474186.53,AGO,USA,Africa,North America
2017,Belgium,Export,Austria,Gas,74021.0,27043.279,BEL,AUT,Europe,Europe
2017,Belgium,Export,France,Gas,2977280.0,1119399.379,BEL,FRA,Europe,Europe
2017,Belgium,Export,Germany,Gas,184464.0,64228.351,BEL,DEU,Europe,Europe
2017,Belgium,Export,Luxembourg,Gas,321.318,135.465,BEL,LUX,Europe,Europe
2017,Belgium,Export,Netherlands,Gas,4111.0,1431.411,BEL,NLD,Europe,Europe
2017,Belgium,Export,Norway,Gas,4829920.0,1650463.943,BEL,NOR,Europe,Europe
2017,Belgium,Export,Poland,Gas,19170.0,156.913,BEL,POL,Europe,Europe
2017,Belgium,Export,Russia,Gas,4409490.0,2406519.917,BEL,RUS,Europe,Europe
2017,Bosnia Herzegovina,Export,Montenegro,Gas,1246157.0,754088.26,BIH,MNE,Europe,Europe
2017,Botswana,Export,Namibia,Gas,6408.0,36800.521,BWA,NAM,Africa,Africa
2017,Botswana,Export,South Africa,Gas,30.0,1005.264,BWA,ZAF,Africa,Africa
2017,Botswana,Export,Zambia,Gas,101.0,17.12,BWA,ZMB,Africa,Africa
2017,Brazil,Export,Argentina,Gas,39155800.0,10441357.0,BRA,ARG,South America,South America
2017,Brazil,Export,Greece,Gas,2064710.0,860803.0,BRA,GRC,South America,Europe
2017,Brazil,Export,Portugal,Gas,59967600.0,14326329.0,BRA,PRT,South America,Europe
2017,Brazil,Export,India,Gas,66541700.0,21191228.0,BRA,IND,South America,Asia
2017,Brunei Darussalam,Export,China,Gas,132380000.0,40735173.152,BRN,CHN,Asia,Asia
2017,Brunei Darussalam,Export,Japan,Gas,3740044000.0,1590382393.183,BRN,JPN,Asia,Asia
2017,Brunei Darussalam,Export,Rep. of Korea,Gas,1492870700.0,601352504.314,BRN,KOR,Asia,Asia
2017,Brunei Darussalam,Export,Malaysia,Gas,782418690.349,329741368.692,BRN,MYS,Asia,Asia
2017,Brunei Darussalam,Export,Thailand,Gas,68208400.0,27028133.639,BRN,THA,Asia,Asia
2017,Myanmar,Export,China,Gas,2670483233.378,1019705660.74,MMR,CHN,Asia,Asia
2017,Myanmar,Export,Thailand,Gas,8614543872.218,1967264503.914,MMR,THA,Asia,Asia
2017,Canada,Export,Algeria,Coal,24000.0,6400.154,CAN,DZA,North America,Africa
2017,Canada,Export,Argentina,Coal,48300000.0,7735114.498,CAN,ARG,North America,South America
2017,Canada,Export,Brazil,Coal,925827000.0,159505470.567,CAN,BRA,North America,South America
2017,Canada,Export,Chile,Coal,265992000.0,50522922.982,CAN,CHL,North America,South America
2017,Canada,Export,China,Coal,4748727000.0,709823085.232,CAN,CHN,North America,Asia
2017,Canada,Export,Costa Rica,Coal,55000.0,8283.368,CAN,CRI,North America,North America
2017,Canada,Export,Croatia,Coal,60227000.0,11299898.469,CAN,HRV,North America,Europe
2017,Canada,Export,Denmark,Coal,301455000.0,19739219.443,CAN,DNK,North America,Europe
2017,Canada,Export,Dominican Rep.,Coal,170000.0,25132.894,CAN,DOM,North America,North America
2017,Canada,Export,Ecuador,Coal,37.338,4.623,CAN,ECU,North America,South America
2017,Canada,Export,Finland,Coal,412094000.0,75796054.004,CAN,FIN,North America,Europe
2017,Canada,Export,France,Coal,119411000.0,14048393.907,CAN,FRA,North America,Europe
2017,Canada,Export,Germany,Coal,806469000.0,152731131.196,CAN,DEU,North America,Europe
2017,Canada,Export,Guatemala,Coal,248.923,30.822,CAN,GTM,North America,North America
2017,Canada,Export,Italy,Coal,317827000.0,58541437.309,CAN,ITA,North America,Europe
2017,Canada,Export,Japan,Coal,7240510000.0,1301014469.408,CAN,JPN,North America,Asia
2017,Canada,Export,Rep. of Korea,Coal,6218741000.0,1030214915.419,CAN,KOR,North America,Asia
2017,Canada,Export,Mexico,Coal,132000000.0,14050466.675,CAN,MEX,North America,North America
2017,Canada,Export,Netherlands,Coal,793318000.0,149640373.161,CAN,NLD,North America,Europe
2017,Canada,Export,Philippines,Coal,47000.0,6763.081,CAN,PHL,North America,Asia
2017,Canada,Export,Poland,Coal,690246000.0,109115452.874,CAN,POL,North America,Europe
2017,Canada,Export,Romania,Coal,113000.0,24790.772,CAN,ROU,North America,Europe
2017,Canada,Export,Saint Pierre and Miquelon,Coal,2000.0,211.13,CAN,SPM,North America,North America
2017,Canada,Export,Saudi Arabia,Coal,208000.0,31289.555,CAN,SAU,North America,Asia
2017,Canada,Export,India,Coal,3084618000.0,502680130.071,CAN,IND,North America,Asia
2017,Canada,Export,Singapore,Coal,75000000.0,10590497.744,CAN,SGP,North America,Asia
2017,Canada,Export,Viet Nam,Coal,521145000.0,97823584.263,CAN,VNM,North America,Asia
2017,Canada,Export,Spain,Coal,35274000.0,6911541.994,CAN,ESP,North America,Europe
2017,Canada,Export,Sweden,Coal,245990000.0,52342548.513,CAN,SWE,North America,Europe
2017,Canada,Export,Türkiye,Coal,658630000.0,90885023.078,CAN,TUR,North America,Asia
2017,Canada,Export,Ukraine,Coal,799962000.0,134570011.999,CAN,UKR,North America,Europe
2017,Canada,Export,Egypt,Coal,119276000.0,19172692.559,CAN,EGY,North America,Africa
2017,Canada,Export,United Kingdom,Coal,164000.0,24702.929,CAN,GBR,North America,Europe
2017,Canada,Export,USA,Coal,734894000.0,163905396.017,CAN,USA,North America,North America
2017,Sri Lanka,Export,India,Coal,34.0,5.058,LKA,IND,Asia,Asia
2017,Chile,Export,Argentina,Coal,84000.0,42000.0,CHL,ARG,South America,South America
2017,Chile,Export,Netherlands,Coal,73579300.0,2855598.0,CHL,NLD,South America,Europe
2017,Chile,Export,India,Coal,506112000.0,17161624.0,CHL,IND,South America,Asia
2017,Chile,Export,Spain,Coal,334207000.0,12074639.0,CHL,ESP,South America,Europe
2017,China,Export,Algeria,Coal,211200.0,54173.0,CHN,DZA,Asia,Africa
2017,China,Export,Argentina,Coal,214820.0,53322.0,CHN,ARG,Asia,South America
2017,China,Export,Australia,Coal,412000.0,177686.0,CHN,AUS,Asia,Oceania
2017,China,Export,Bangladesh,Coal,34300.0,7368.0,CHN,BGD,Asia,Asia
2017,China,Export,Brazil,Coal,90000000.0,17550000.0,CHN,BRA,Asia,South America
2017,China,Export,Myanmar,Coal,5913770.0,620336.0,CHN,MMR,Asia,Asia
2017,China,Export,Chile,Coal,16500.0,1980.0,CHN,CHL,Asia,South America
2017,China,Export,Ethiopia,Coal,12000.0,8653.0,CHN,ETH,Asia,Africa
2017,China,Export,Germany,Coal,19100.0,2770.0,CHN,DEU,Asia,Europe
2017,China,Export,"China, Hong Kong SAR",Coal,69517.0,11123.0,CHN,HKG,Asia,Asia
2017,China,Export,Indonesia,Coal,217773900.0,33901671.0,CHN,IDN,Asia,Asia
2017,China,Export,Iraq,Coal,46400.0,15493.0,CHN,IRQ,Asia,Asia
2017,China,Export,Israel,Coal,19300.0,3291.0,CHN,ISR,Asia,Asia
2017,China,Export,Japan,Coal,3180634000.0,439845062.0,CHN,JPN,Asia,Asia
2017,China,Export,Jordan,Coal,100000.0,27000.0,CHN,JOR,Asia,Asia
2017,China,Export,Dem. People's Rep. of Korea,Coal,55446150.0,7557065.0,CHN,PRK,Asia,Asia
2017,China,Export,Rep. of Korea,Coal,3437618280.0,387862549.0,CHN,KOR,Asia,Asia
2017,China,Export,Kuwait,Coal,59550.0,17137.0,CHN,KWT,Asia,Asia
2017,China,Export,Madagascar,Coal,14000.0,5551.0,CHN,MDG,Asia,Africa
2017,China,Export,Malaysia,Coal,7508320.0,734791.0,CHN,MYS,Asia,Asia
2017,China,Export,Mauritius,Coal,2000.0,400.0,CHN,MUS,Asia,Africa
2017,China,Export,Mongolia,Coal,42450.0,1274.0,CHN,MNG,Asia,Asia
2017,China,Export,Netherlands,Coal,396000.0,83160.0,CHN,NLD,Asia,Europe
2017,China,Export,Niger,Coal,1100.0,490.0,CHN,NER,Asia,Africa
2017,China,Export,Pakistan,Coal,98000.0,25320.0,CHN,PAK,Asia,Asia
2017,China,Export,Philippines,Coal,340000.0,46100.0,CHN,PHL,Asia,Asia
2017,China,Export,Saudi Arabia,Coal,1626190.0,343616.0,CHN,SAU,Asia,Asia
2017,China,Export,India,Coal,171724000.0,27329976.0,CHN,IND,Asia,Asia
2017,China,Export,Singapore,Coal,34873000.0,8368325.0,CHN,SGP,Asia,Asia
2017,China,Export,Viet Nam,Coal,28205904.0,4314715.0,CHN,VNM,Asia,Asia
2017,China,Export,Thailand,Coal,2838030.0,409580.0,CHN,THA,Asia,Asia
2017,China,Export,United Arab Emirates,Coal,50000.0,12100.0,CHN,ARE,Asia,Asia
2017,China,Export,Egypt,Coal,111500.0,17125.0,CHN,EGY,Asia,Africa
2017,China,Export,United Kingdom,Coal,76829100.0,11908514.0,CHN,GBR,Asia,Europe
2017,China,Export,United Rep. of Tanzania,Coal,85.0,11.0,CHN,TZA,Asia,Africa
2017,China,Export,USA,Coal,25560.0,10660.0,CHN,USA,Asia,North America
2017,China,Export,Zambia,Coal,8750.0,2230.0,CHN,ZMB,Asia,Africa
2017,Colombia,Export,Argentina,Coal,805542900.0,59948153.99,COL,ARG,South America,South America
2017,Colombia,Export,Belgium,Coal,337617700.0,22322402.39,COL,BEL,South America,Europe
2017,Colombia,Export,Brazil,Coal,5188061957.0,368685773.35,COL,BRA,South America,South America
2017,Colombia,Export,Canada,Coal,2018836600.0,141738433.87,COL,CAN,South America,North America
2017,Colombia,Export,Chile,Coal,7643334900.0,505646659.86,COL,CHL,South America,South America
2017,Colombia,Export,Croatia,Coal,71498700.0,5541440.02,COL,HRV,South America,Europe
2017,Colombia,Export,Cuba,Coal,722000.0,173677.0,COL,CUB,South America,North America
2017,Colombia,Export,Denmark,Coal,309984900.0,18519390.47,COL,DNK,South America,Europe
2017,Colombia,Export,Dominican Rep.,Coal,1850498200.0,106810750.64,COL,DOM,South America,North America
2017,Colombia,Export,Ecuador,Coal,327455.0,40824.62,COL,ECU,South America,South America
2017,Colombia,Export,France,Coal,1588011490.0,100505418.78,COL,FRA,South America,Europe
2017,Colombia,Export,Gabon,Coal,2242930.0,269152.0,COL,GAB,South America,Africa
2017,Colombia,Export,Germany,Coal,670311000.0,41516410.12,COL,DEU,South America,Europe
2017,Colombia,Export,Guatemala,Coal,1696670300.0,110857662.16,COL,GTM,South America,North America
2017,Colombia,Export,Honduras,Coal,25016930.0,1699058.22,COL,HND,South America,North America
2017,Colombia,Export,Indonesia,Coal,45000000.0,2894253.6,COL,IDN,South America,Asia
2017,Colombia,Export,Ireland,Coal,1481435600.0,97328224.77,COL,IRL,South America,Europe
2017,Colombia,Export,Israel,Coal,4083896000.0,260767413.19,COL,ISR,South America,Asia
2017,Colombia,Export,Italy,Coal,2833936000.0,189026751.05,COL,ITA,South America,Europe
2017,Colombia,Export,Japan,Coal,2383227100.0,147729926.48,COL,JPN,South America,Asia
2017,Colombia,Export,Rep. of Korea,Coal,3704006000.0,229934763.69,COL,KOR,South America,Asia
2017,Colombia,Export,Mexico,Coal,6885525000.0,528339490.33,COL,MEX,South America,North America
2017,Colombia,Export,Morocco,Coal,292818800.0,18641073.61,COL,MAR,South America,Africa
2017,Colombia,Export,Netherlands,Coal,17494166000.0,1049829783.0,COL,NLD,South America,Europe
2017,Colombia,Export,Pakistan,Coal,119950000.0,5193198.5,COL,PAK,South America,Asia
2017,Colombia,Export,Panama,Coal,176409100.0,9738135.82,COL,PAN,South America,North America
2017,Colombia,Export,Peru,Coal,273219610.0,17520286.27,COL,PER,South America,South America
2017,Colombia,Export,Poland,Coal,1150397400.0,64286728.86,COL,POL,South America,Europe
2017,Colombia,Export,Portugal,Coal,5595676000.0,374554153.54,COL,PRT,South America,Europe
2017,Colombia,Export,Saudi Arabia,Coal,4195480.0,485000.0,COL,SAU,South America,Asia
2017,Colombia,Export,India,Coal,1013175200.0,55972038.6,COL,IND,South America,Asia
2017,Colombia,Export,Singapore,Coal,8499610.0,258146.61,COL,SGP,South America,Asia
2017,Colombia,Export,Slovakia,Coal,28488500.0,3418623.96,COL,SVK,South America,Europe
2017,Colombia,Export,Slovenia,Coal,325552000.0,24274873.8,COL,SVN,South America,Europe
2017,Colombia,Export,Spain,Coal,6039467000.0,411843773.54,COL,ESP,South America,Europe
2017,Colombia,Export,Türkiye,Coal,18511414100.0,1289458232.16,COL,TUR,South America,Asia
2017,Colombia,Export,Egypt,Coal,54487000.0,3651718.74,COL,EGY,South America,Africa
2017,Colombia,Export,United Kingdom,Coal,1034969000.0,67985664.51,COL,GBR,South America,Europe
2017,Colombia,Export,USA,Coal,6228003600.0,433565867.76,COL,USA,South America,North America
2017,Dem. Rep. of the Congo,Export,South Africa,Coal,2.0,26.386,COD,ZAF,Africa,Africa
2017,Croatia,Export,Bosnia Herzegovina,Coal,34495170.0,6490748.0,HRV,BIH,Europe,Europe
2017,Croatia,Export,Hungary,Coal,204280.0,17145.0,HRV,HUN,Europe,Europe
2017,Croatia,Export,Italy,Coal,184509.0,21044.0,HRV,ITA,Europe,Europe
2017,Croatia,Export,Slovenia,Coal,13930.5,5187.0,HRV,SVN,Europe,Europe
2017,Cuba,Export,Guatemala,Coal,552000.0,96600.0,CUB,GTM,North America,North America
2017,Czechia,Export,Austria,Coal,605614440.0,80781508.0,CZE,AUT,Europe,Europe
2017,Czechia,Export,Bosnia Herzegovina,Coal,77574900.0,12348275.0,CZE,BIH,Europe,Europe
2017,Czechia,Export,Estonia,Coal,3.0,24.0,CZE,EST,Europe,Europe
2017,Czechia,Export,Germany,Coal,151984464.0,12370934.0,CZE,DEU,Europe,Europe
2017,Czechia,Export,Hungary,Coal,167625614.0,25017148.0,CZE,HUN,Europe,Europe
2017,Czechia,Export,Italy,Coal,121960.0,34577.0,CZE,ITA,Europe,Europe
2017,Czechia,Export,Poland,Coal,430229515.0,53157886.0,CZE,POL,Europe,Europe
2017,Czechia,Export,Serbia,Coal,30000000.0,3807800.0,CZE,SRB,Europe,Europe
2017,Czechia,Export,Slovakia,Coal,840268096.0,139380253.0,CZE,SVK,Europe,Europe
2017,Czechia,Export,Slovenia,Coal,785654.817,124138.0,CZE,SVN,Europe,Europe
2017,Czechia,Export,Sweden,Coal,1188080.0,444433.0,CZE,SWE,Europe,Europe
2017,Czechia,Export,Switzerland,Coal,11680.0,3361.0,CZE,CHE,Europe,Europe
2017,Czechia,Export,Ukraine,Coal,18144000.0,2876498.0,CZE,UKR,Europe,Europe
2017,Czechia,Export,United Kingdom,Coal,28.0,242.0,CZE,GBR,Europe,Europe
2017,Denmark,Export,Estonia,Coal,24420.0,13622.668,DNK,EST,Europe,Europe
2017,Denmark,Export,Faeroe Isds,Coal,203.0,43.617,DNK,FRO,Europe,Europe
2017,Denmark,Export,Germany,Coal,286603.0,110619.415,DNK,DEU,Europe,Europe
2017,Denmark,Export,Greenland,Coal,1010.0,7495.05,DNK,GRL,Europe,North America
2017,Denmark,Export,Norway,Coal,53130.0,28049.681,DNK,NOR,Europe,Europe
2017,Denmark,Export,Sweden,Coal,33770.0,14561.499,DNK,SWE,Europe,Europe
2017,Denmark,Export,Switzerland,Coal,80312.0,7148.989,DNK,CHE,Europe,Europe
2017,Dominican Rep.,Export,Spain,Coal,30582.0,5175.06,DOM,ESP,North America,Europe
2017,Dominican Rep.,Export,USA,Coal,87.0,201.45,DOM,USA,North America,North America
2017,Canada,Export,Bahamas,Oil,100933327.957,37654884.341,CAN,BHS,North America,North America
2017,Canada,Export,Cameroon,Oil,3160.117,1178.935,CAN,CMR,North America,Africa
2017,Canada,Export,China,Oil,539583501.911,201300747.417,CAN,CHN,North America,Asia
2017,Canada,Export,Ghana,Oil,198.282,73.972,CAN,GHA,North America,Africa
2017,Canada,Export,Italy,Oil,588377562.32,219504196.55,CAN,ITA,North America,Europe
2017,Canada,Export,Kuwait,Oil,29649.335,11061.186,CAN,KWT,North America,Asia
2017,Canada,Export,Poland,Oil,89453913.017,33372294.531,CAN,POL,North America,Europe
2017,Canada,Export,Saint Pierre and Miquelon,Oil,4494.389,1676.708,CAN,SPM,North America,North America
2017,Canada,Export,Saudi Arabia,Oil,444.069,165.667,CAN,SAU,North America,Asia
2017,Canada,Export,India,Oil,129581541.988,48342584.904,CAN,IND,North America,Asia
2017,Canada,Export,Spain,Oil,143839075.868,53661598.951,CAN,ESP,North America,Europe
2017,Canada,Export,United Kingdom,Oil,643795294.503,240178718.415,CAN,GBR,North America,Europe
2017,Canada,Export,USA,Oil,142619045284.476,53206445916.122,CAN,USA,North America,North America
2017,Sri Lanka,Export,Maldives,Oil,110.0,174.966,LKA,MDV,Asia,Asia
2017,China,Export,"China, Hong Kong SAR",Oil,259130000.0,102757824.0,CHN,HKG,Asia,Asia
2017,China,Export,Indonesia,Oil,167795000.0,58237692.0,CHN,IDN,Asia,Asia
2017,China,Export,Japan,Oil,1895250000.0,703947696.0,CHN,JPN,Asia,Asia
2017,China,Export,Rep. of Korea,Oil,1089580000.0,379329744.0,CHN,KOR,Asia,Asia
2017,China,Export,Malaysia,Oil,415317000.0,161111760.0,CHN,MYS,Asia,Asia
2017,China,Export,Philippines,Oil,281650000.0,113374053.0,CHN,PHL,Asia,Asia
2017,China,Export,Singapore,Oil,199249000.0,74870120.0,CHN,SGP,Asia,Asia
2017,China,Export,Thailand,Oil,327695000.0,138944839.0,CHN,THA,Asia,Asia
2017,China,Export,USA,Oil,225037000.0,89797815.0,CHN,USA,Asia,North America
2017,Colombia,Export,Bahamas,Oil,2425854100.0,772620205.26,COL,BHS,South America,North America
2017,Colombia,Export,Canada,Oil,145192500.0,42881264.77,COL,CAN,South America,North America
2017,Colombia,Export,Chile,Oil,24932020.0,8181922.0,COL,CHL,South America,South America
2017,Colombia,Export,China,Oil,4962927000.0,1590976545.83,COL,CHN,South America,Asia
2017,Colombia,Export,Ecuador,Oil,92770520.0,36236341.33,COL,ECU,South America,South America
2017,Colombia,Export,Germany,Oil,92081400.0,34508596.0,COL,DEU,South America,Europe
2017,Colombia,Export,Italy,Oil,117691800.0,39592604.65,COL,ITA,South America,Europe
2017,Colombia,Export,Côte d'Ivoire,Oil,80415600.0,25720141.24,COL,CIV,South America,Africa
2017,Colombia,Export,Jamaica,Oil,112650800.0,44897033.7,COL,JAM,South America,North America
2017,Colombia,Export,Japan,Oil,50715000.0,16098866.0,COL,JPN,South America,Asia
2017,Colombia,Export,Malaysia,Oil,518815100.0,170437072.49,COL,MYS,South America,Asia
2017,Colombia,Export,Aruba,Oil,307698760.0,82285111.88,COL,ABW,South America,North America
2017,Colombia,Export,Nicaragua,Oil,103152300.0,37144487.68,COL,NIC,South America,North America
2017,Colombia,Export,Panama,Oil,6280021000.0,2131836306.15,COL,PAN,South America,North America
2017,Colombia,Export,Peru,Oil,469176500.0,158796356.84,COL,PER,South America,South America
2017,Colombia,Export,Saint Lucia,Oil,1855976300.0,593060312.79,COL,LCA,South America,North America
2017,Colombia,Export,India,Oil,3675000.0,1096400.0,COL,IND,South America,Asia
2017,Colombia,Export,Singapore,Oil,492977700.0,170065781.88,COL,SGP,South America,Asia
2017,Colombia,Export,Spain,Oil,732052000.0,220656463.87,COL,ESP,South America,Europe
2017,Colombia,Export,Trinidad and Tobago,Oil,665409500.0,222993512.17,COL,TTO,South America,North America
2017,Colombia,Export,Türkiye,Oil,249065000.0,73870028.82,COL,TUR,South America,Asia
2017,Colombia,Export,USA,Oil,13849850700.0,4425520347.04,COL,USA,South America,North America
2017,Congo,Export,Australia,Oil,562341000.0,235654788.867,COG,AUS,Africa,Oceania
2017,Congo,Export,China,Oil,6983188000.0,2653471342.618,COG,CHN,Africa,Asia
2017,Congo,Export,Israel,Oil,123499000.0,50437093.179,COG,ISR,Africa,Asia
2017,Congo,Export,Italy,Oil,600259204.0,241503814.794,COG,ITA,Africa,Europe
2017,Congo,Export,Malaysia,Oil,75729200.0,17404674.011,COG,MYS,Africa,Asia
2017,Congo,Export,Portugal,Oil,123122000.0,49718708.845,COG,PRT,Africa,Europe
2017,Congo,Export,India,Oil,129981430.0,37564876.285,COG,IND,Africa,Asia
2017,Congo,Export,Singapore,Oil,350889600.0,100780041.922,COG,SGP,Africa,Asia
2017,Congo,Export,Spain,Oil,486548000.0,176735356.336,COG,ESP,Africa,Europe
2017,Congo,Export,USA,Oil,236909019.5,82275364.884,COG,USA,Africa,North America
2017,Dem. Rep. of the Congo,Export,Cambodia,Oil,57600.0,17085.714,COD,KHM,Africa,Asia
2017,Dem. Rep. of the Congo,Export,France,Oil,37.0,25.966,COD,FRA,Africa,Europe
2017,Croatia,Export,Serbia,Oil,90427.0,53377.0,HRV,SRB,Europe,Europe
2017,Croatia,Export,North Macedonia,Oil,23590.0,13672.0,HRV,MKD,Europe,Europe
2017,Cuba,Export,Singapore,Oil,305957000.0,58631274.88,CUB,SGP,North America,Asia
2017,Czechia,Export,Austria,Oil,23961300.0,9137801.0,CZE,AUT,Europe,Europe
2017,Czechia,Export,Germany,Oil,1700.0,2653.0,CZE,DEU,Europe,Europe
2017,Czechia,Export,Italy,Oil,4160.16,1587.0,CZE,ITA,Europe,Europe
2017,Czechia,Export,Poland,Oil,589.815,225.0,CZE,POL,Europe,Europe
2017,Czechia,Export,Slovakia,Oil,20.0,857.0,CZE,SVK,Europe,Europe
2017,Denmark,Export,Finland,Oil,329557000.0,134402851.366,DNK,FIN,Europe,Europe
2017,Denmark,Export,France,Oil,84950900.0,35125438.856,DNK,FRA,Europe,Europe
2017,Denmark,Export,Germany,Oil,247360000.0,95676483.604,DNK,DEU,Europe,Europe
2017,Denmark,Export,Netherlands,Oil,221294000.0,88661965.233,DNK,NLD,Europe,Europe
2017,Denmark,Export,Norway,Oil,224.0,325.615,DNK,NOR,Europe,Europe
2017,Denmark,Export,Sweden,Oil,2158460000.0,860666966.899,DNK,SWE,Europe,Europe
2017,Denmark,Export,Türkiye,Oil,80994100.0,32893235.599,DNK,TUR,Europe,Asia
2017,Denmark,Export,United Kingdom,Oil,228742000.0,93417860.255,DNK,GBR,Europe,Europe
2017,Denmark,Export,USA,Oil,85000000.0,4493716.704,DNK,USA,Europe,North America
2017,Dominican Rep.,Export,Haiti,Oil,7.12,63.847,DOM,HTI,North America,North America
2017,Canada,Export,China,Gas,1040050.0,104339.614,CAN,CHN,North America,Asia
2017,Canada,Export,Mexico,Gas,117553.0,25965.084,CAN,MEX,North America,North America
2017,Congo,Export,Dem. Rep. of the Congo,Gas,14.0,706.094,COG,COD,Africa,Africa
2017,Czechia,Export,Germany,Gas,1.0,3.0,CZE,DEU,Europe,Europe
2017,Dominican Rep.,Export,Barbados,Gas,1133178.0,392981.671,DOM,BRB,North America,North America
2017,Dominican Rep.,Export,Guyana,Gas,25800.0,4494.54,DOM,GUY,North America,South America
2017,Dominican Rep.,Export,Haiti,Gas,620000.0,403058.0,DOM,HTI,North America,North America
2017,Dominican Rep.,Export,Trinidad and Tobago,Gas,13198.0,1887.314,DOM,TTO,North America,North America
2017,Estonia,Export,Russia,Coal,1085.0,1084.579,EST,RUS,Europe,Europe
2017,Finland,Export,Russia,Coal,15600.0,21395.622,FIN,RUS,Europe,Europe
2017,Finland,Export,Sweden,Coal,13640000.0,2448833.909,FIN,SWE,Europe,Europe
2017,Finland,Export,United Arab Emirates,Coal,1.0,10.168,FIN,ARE,Europe,Asia
2017,France,Export,Austria,Coal,5121.0,1388.281,FRA,AUT,Europe,Europe
2017,France,Export,Belgium,Coal,79790259.0,15379131.461,FRA,BEL,Europe,Europe
2017,France,Export,Bulgaria,Coal,1102.0,293.697,FRA,BGR,Europe,Europe
2017,France,Export,Cameroon,Coal,6480.0,10829.498,FRA,CMR,Europe,Africa
2017,France,Export,Chile,Coal,540.0,3842.907,FRA,CHL,Europe,South America
2017,France,Export,Czechia,Coal,640.0,108.442,FRA,CZE,Europe,Europe
2017,France,Export,Germany,Coal,14042935.0,1710352.365,FRA,DEU,Europe,Europe
2017,France,Export,Italy,Coal,48800.0,17082.976,FRA,ITA,Europe,Europe
2017,France,Export,Côte d'Ivoire,Coal,7210.0,18672.327,FRA,CIV,Europe,Africa
2017,France,Export,Japan,Coal,23.0,82.461,FRA,JPN,Europe,Asia
2017,France,Export,Rep. of Korea,Coal,7341.246,1939.527,FRA,KOR,Europe,Asia
2017,France,Export,Kuwait,Coal,39801.0,32383.44,FRA,KWT,Europe,Asia
2017,France,Export,Lithuania,Coal,571.0,154.756,FRA,LTU,Europe,Europe
